3,0.28304693407639436,100,0,0.059107915850376815,-0.006670772537892361,0.0
7,0.8540750327100529,100,0,0.061638434274133645,-0.02628007298389013,0.0
0,0.12951079250264452,100,0,0.05820482486768973,-0.018707573246289202,0.0
6,0.44013487420993436,100,0,0.0513990769745346,-0.0072068416972723365,0.0
5,0.9721248031410537,100,0,0.04843848119951438,-9.058084686215236E-4,0.0
1,0.22188488799013018,100,0,0.04093934381262164,-0.009093037989235636,0.0
4,0.924727954523299,100,0,0.03994173363366905,-0.05144717875004311,0.0
2,0.72645651614553,100,0,0.04603889414675464,0.0215228711717884,0.0
0,0.12951079250264452,100,50,0.03397992594236421,-0.22467279680103405,0.0
6,0.44013487420993436,100,50,0.04765075373963452,-0.20632586696784777,0.0
7,0.8540750327100529,100,50,0.058314518414134146,-0.18905672218842806,0.016666666666666666
3,0.28304693407639436,100,50,0.03508618640012792,-0.21523352590198203,0.0
1,0.22188488799013018,100,50,0.03767792795913876,-0.2356247335266066,0.0
4,0.924727954523299,100,50,0.04352515733549135,-0.2546850893360155,0.0
5,0.9721248031410537,100,50,0.032510884201692895,-0.18095130431048062,0.0
2,0.72645651614553,100,50,0.019400852688136693,-0.18309942812851432,0.0
1,0.22188488799013018,100,100,0.04523165643439437,-0.29305056493160364,0.0
7,0.8540750327100529,100,100,0.0616759533014382,-0.2530709645248756,0.016666666666666666
2,0.72645651614553,100,100,0.025935737586999748,-0.2484377439400517,0.0
4,0.924727954523299,100,100,0.0520903636073929,-0.30970707484954274,0.0
5,0.9721248031410537,100,100,0.039726226819281,-0.2475234683323212,0.0
0,0.12951079250264452,100,100,0.04094738810734816,-0.280665580516215,0.0
3,0.28304693407639436,100,100,0.03978092576217685,-0.2538193247077924,0.0
6,0.44013487420993436,100,100,0.055683836153205955,-0.2577345488650253,0.0
0,0.12951079250264452,100,150,0.04175401378255847,-0.28897190540640394,0.0
1,0.22188488799013018,100,150,0.04788310746977994,-0.31455212998421495,0.0
3,0.28304693407639436,100,150,0.03968869647195017,-0.2526680094983921,0.0
7,0.8540750327100529,100,150,0.06354654044158871,-0.27483956629863626,0.016666666666666666
4,0.924727954523299,100,150,0.05383501834665255,-0.33272935792734587,0.0
6,0.44013487420993436,100,150,0.05848160020961709,-0.2759815062304202,0.0
2,0.72645651614553,100,150,0.024926780842300666,-0.2971863394488747,0.0
5,0.9721248031410537,100,150,0.042591260782436725,-0.265868124711583,0.0
4,0.924727954523299,100,200,0.056216449249454244,-0.3495339929272887,0.0
3,0.28304693407639436,100,200,0.04042502871074855,-0.2711406872201147,0.0
2,0.72645651614553,100,200,0.024867547945557098,-0.30026045540884805,0.0
6,0.44013487420993436,100,200,0.05690632342622441,-0.26495844496501236,0.0
7,0.8540750327100529,100,200,0.06635572113251702,-0.2898232047938713,0.016666666666666666
1,0.22188488799013018,100,200,0.04881763073916065,-0.32060806457424484,0.0
5,0.9721248031410537,100,200,0.043050160309685406,-0.27259868468115395,0.0
0,0.12951079250264452,100,200,0.043518631688430516,-0.29271734814550165,0.0
0,0.12951079250264452,100,250,0.0445690560147743,-0.2860038991868375,0.0
5,0.9721248031410537,100,250,0.04249317244778745,-0.2697618221393474,0.0
7,0.8540750327100529,100,250,0.06893347892799424,-0.3016667019468087,0.016666666666666666
3,0.28304693407639436,100,250,0.04217182851250851,-0.28046882770649045,0.0
6,0.44013487420993436,100,250,0.057417642935816436,-0.26373252089563237,0.0
2,0.72645651614553,100,250,0.02619428592419567,-0.29614473685030906,0.0
4,0.924727954523299,100,250,0.05778701771810972,-0.3548842788504521,0.0
1,0.22188488799013018,100,250,0.047491264383396126,-0.30937776074684714,0.0
3,0.28304693407639436,100,300,0.04224670869073297,-0.2842833869525642,0.0
4,0.924727954523299,100,300,0.056016297450118914,-0.34679234024048333,0.0
1,0.22188488799013018,100,300,0.04658041886305297,-0.30061291507897026,0.0
2,0.72645651614553,100,300,0.024462749930430773,-0.3030203190213672,0.0
6,0.44013487420993436,100,300,0.05581213579126551,-0.2590276120148921,0.0
5,0.9721248031410537,100,300,0.0416456474665792,-0.2605078845449867,0.0
0,0.12951079250264452,100,300,0.04299466508650357,-0.28189745370164937,0.0
7,0.8540750327100529,100,300,0.06820227718462203,-0.29230642191381423,0.016666666666666666
2,0.72645651614553,100,350,0.025761245598456318,-0.31703810927930065,0.0
6,0.44013487420993436,100,350,0.05551982402589439,-0.25460800175401327,0.0
1,0.22188488799013018,100,350,0.045558516706094836,-0.29749654725798175,0.0
3,0.28304693407639436,100,350,0.04209443949733306,-0.28435887238687035,0.0
0,0.12951079250264452,100,350,0.04106556233116735,-0.2793177983988065,0.0
7,0.8540750327100529,100,350,0.05348158454738828,-0.28617942609380453,0.016666666666666666
5,0.9721248031410537,100,350,0.042166096136426474,-0.2621280490361294,0.0
4,0.924727954523299,100,350,0.056522618415777916,-0.34525287799566234,0.0
2,0.72645651614553,100,400,0.025873340265591103,-0.3169413104362803,0.0
4,0.924727954523299,100,400,0.05591100740959089,-0.3498078429555912,0.0
1,0.22188488799013018,100,400,0.045983601172371734,-0.2959967491959997,0.0
3,0.28304693407639436,100,400,0.04286121227394749,-0.2886556381492068,0.0
0,0.12951079250264452,100,400,0.0403106873523948,-0.2777836384226063,0.0
6,0.44013487420993436,100,400,0.05488564977736497,-0.25387608914216436,0.0
7,0.8540750327100529,100,400,0.06243325862500349,-0.28815227053458503,0.016666666666666666
5,0.9721248031410537,100,400,0.043285670410956566,-0.2715981590063513,0.0
4,0.924727954523299,100,450,0.05605346495627426,-0.35246583498983075,0.0
2,0.72645651614553,100,450,0.030235757756327492,-0.3081196501722863,0.0
3,0.28304693407639436,100,450,0.042664907911167775,-0.2858098383048678,0.0
0,0.12951079250264452,100,450,0.03988987243690692,-0.29591717517310023,0.0
6,0.44013487420993436,100,450,0.05649079503929582,-0.2600934197966508,0.0
5,0.9721248031410537,100,450,0.041879864370783136,-0.26258679897825393,0.0
1,0.22188488799013018,100,450,0.046410072885885466,-0.2980421104221952,0.0
7,0.8540750327100529,100,450,0.06142672291936189,-0.2920676004209943,0.016666666666666666
1,0.22188488799013018,100,500,0.04647338619366909,-0.30084430672606916,0.0
0,0.12951079250264452,100,500,0.04024251050471985,-0.295300183419566,0.0
5,0.9721248031410537,100,500,0.040401880763834004,-0.2503652989582343,0.0
3,0.28304693407639436,100,500,0.042954776013434566,-0.2880297096856613,0.0
4,0.924727954523299,100,500,0.055814334183050145,-0.3499919607272321,0.0
6,0.44013487420993436,100,500,0.056297710974388994,-0.26359879857392776,0.0
2,0.72645651614553,100,500,0.02732047484576677,-0.31538983472785875,0.0
7,0.8540750327100529,100,500,0.04663090191922211,-0.29427015519698163,0.016666666666666666
2,0.72645651614553,100,550,0.02731209002563653,-0.32067001885176516,0.0
5,0.9721248031410537,100,550,0.042106822625102895,-0.2630294533748388,0.0
4,0.924727954523299,100,550,0.0564367136552865,-0.3542309436744826,0.0
3,0.28304693407639436,100,550,0.043351956993015146,-0.2925715308532521,0.0
0,0.12951079250264452,100,550,0.039929901645395366,-0.2876939528387684,0.0
1,0.22188488799013018,100,550,0.04518142692368965,-0.2940336458671194,0.0
7,0.8540750327100529,100,550,0.049556646113221574,-0.30054590706142625,0.016666666666666666
6,0.44013487420993436,100,550,0.05558428351334441,-0.26586303166997777,0.0
2,0.72645651614553,100,600,0.02968196266661182,-0.3098495056213725,0.0
1,0.22188488799013018,100,600,0.0454152643248072,-0.29354942333584505,0.0
0,0.12951079250264452,100,600,0.04223525424067505,-0.2734608796570078,0.0
4,0.924727954523299,100,600,0.05602796644397307,-0.34918328690243555,0.0
3,0.28304693407639436,100,600,0.044501619461078286,-0.3012161049689937,0.0
6,0.44013487420993436,100,600,0.056481821122884183,-0.2681437443318885,0.0
5,0.9721248031410537,100,600,0.042251815402168144,-0.2682723908387946,0.0
7,0.8540750327100529,100,600,0.050166395146864315,-0.30514189167602374,0.016666666666666666
1,0.22188488799013018,100,650,0.04595948664124001,-0.2983728718451406,0.0
0,0.12951079250264452,100,650,0.0417187848819295,-0.2787417992122576,0.0
5,0.9721248031410537,100,650,0.042282421691132,-0.2671843536451828,0.0
4,0.924727954523299,100,650,0.056193326672339394,-0.35146462423301117,0.0
2,0.72645651614553,100,650,0.02845191181793901,-0.311594232768357,0.0
7,0.8540750327100529,100,650,0.052707167551255166,-0.3034495813829451,0.016666666666666666
3,0.28304693407639436,100,650,0.04512751802234611,-0.3061429502480625,0.0
6,0.44013487420993436,100,650,0.05778946957794306,-0.2755797094607121,0.0
4,0.924727954523299,100,700,0.05641578335012177,-0.35154010993402923,0.0
3,0.28304693407639436,100,700,0.045119052519655416,-0.30545239518435296,0.0
0,0.12951079250264452,100,700,0.04086573711682068,-0.2743183470528641,0.0
5,0.9721248031410537,100,700,0.041444988707858586,-0.2592894281080803,0.0
2,0.72645651614553,100,700,0.029529039736201912,-0.3016977455946152,0.0
1,0.22188488799013018,100,700,0.046274000233177605,-0.299418417757811,0.0
6,0.44013487420993436,100,700,0.057190279973343756,-0.2716220226469949,0.0
7,0.8540750327100529,100,700,0.04486339548416581,-0.32488612612953405,0.016666666666666666
4,0.924727954523299,100,750,0.05677103319902086,-0.3496930557364023,0.0
1,0.22188488799013018,100,750,0.04545661995749778,-0.29450301369907517,0.0
0,0.12951079250264452,100,750,0.03853259683450004,-0.28034367796190285,0.0
2,0.72645651614553,100,750,0.02935339322506375,-0.2990289252290267,0.0
3,0.28304693407639436,100,750,0.04497748170411487,-0.3057073689048081,0.0
5,0.9721248031410537,100,750,0.040676616545293365,-0.2516203771241534,0.0
6,0.44013487420993436,100,750,0.056254554763415274,-0.2653946086402781,0.0
7,0.8540750327100529,100,750,0.04465186076390809,-0.328011995992953,0.016666666666666666
3,0.28304693407639436,100,800,0.04501397646004765,-0.3061241943780764,0.0
1,0.22188488799013018,100,800,0.045523463987402125,-0.29315360661637235,0.0
2,0.72645651614553,100,800,0.03125561458625704,-0.2966007411430815,0.0
0,0.12951079250264452,100,800,0.039956694161632084,-0.28140561902314504,0.0
4,0.924727954523299,100,800,0.05657929989863647,-0.3517704563640583,0.0
5,0.9721248031410537,100,800,0.043139873894586594,-0.27193919106350445,0.0
6,0.44013487420993436,100,800,0.05629454024200431,-0.2656406543038185,0.0
7,0.8540750327100529,100,800,0.0442057272814534,-0.33205711990224246,0.016666666666666666
0,0.12951079250264452,100,850,0.040216480438524924,-0.2780481245712209,0.0
1,0.22188488799013018,100,850,0.04584449815933434,-0.28786202716720166,0.0
3,0.28304693407639436,100,850,0.04481240041448496,-0.30415001432482075,0.0
6,0.44013487420993436,100,850,0.05672262418481527,-0.26481280814568964,0.0
2,0.72645651614553,100,850,0.03188908411086307,-0.29499186783224507,0.0
5,0.9721248031410537,100,850,0.043465730902526103,-0.2731338558026056,0.0
4,0.924727954523299,100,850,0.05566365250395682,-0.3494276834227389,0.0
