id,polarization,mean_intention,num_adopters
0.8264063363239772,0.055175772110948554,0.46182916003332664,0.6333333333333333
0.5327506451458833,0.04409987390374923,0.5055924664869762,0.8166666666666667
0.629896422973314,0.005859998247683567,0.5884342320731423,0.9666666666666667
0.29377707503897943,0.09871991259450058,0.30135930478489,0.6
0.21008947411618883,0.07252473497426087,0.2751152569945471,0.75
0.6756558907954617,0.02603665567194961,0.4369242751436814,0.95
0.9650451041290992,0.09285887059556007,0.40029658232697607,0.6666666666666666
0.30072604063358754,0.025925983894105345,0.5503286453632673,0.8666666666666667
0.6958769175199435,0.05844128461438287,0.3702532057391606,0.6666666666666666
0.028578411849445762,0.07617265854745207,0.435489928418106,0.7833333333333333
0.9867182779100091,0.07593803675749361,0.23683091143122714,0.65
0.31194397090168036,0.0779894799519438,0.43267162345351884,0.7333333333333333
0.990653079200272,0.06861974839499185,0.4726699137642502,0.8333333333333334
0.4117170002576692,0.07616213334554084,0.3864769393709321,0.6333333333333333
0.5935031229559531,0.11149217236542845,0.31250848053340213,0.7
0.38192261808461836,0.05734702805284157,0.36562289041330015,0.6833333333333333
0.936068802447065,0.10876337907443903,0.37525428479356904,0.6333333333333333
0.8851725361969087,0.07458588690281658,0.478758329941152,0.95
0.21899114033786593,0.024355284436729793,0.6893396244529326,1.0
0.9420696050111811,0.03244806327320975,0.6256812021162135,0.9333333333333333
0.5028383786066698,0.08224974517959316,0.42639898185680136,0.75
0.8360470728428737,0.0685403870087137,0.39515902952911125,0.75
0.08091045889495807,0.025626841872217428,0.62163827888494,0.9333333333333333
0.16782125213152266,0.09591846445524559,0.4299742222999354,0.7166666666666667
0.49437965982610155,0.04007450827409528,0.456335362331178,0.9
0.48098267389521343,0.053068319307909874,0.45143980009838885,0.8833333333333333
0.9120867720118024,0.08961646978825039,0.33998875812353496,0.6666666666666666
0.9488760296568234,0.05628508415560682,0.5239427057927055,0.9833333333333333
0.5806630718110654,0.07805366332764636,0.33557418182752224,0.8
0.1309342085809162,0.08783313291653926,0.23593459687785007,0.6833333333333333
0.42809930229636683,0.05418010799531236,0.3505124070241151,0.5833333333333334
0.1734688604492869,0.09640186218003984,0.4310480989671546,0.75
0.02919740561826134,0.08882190371409023,0.45090891980792364,0.7
0.302372400938296,0.06236007525230933,0.5701260042210857,0.7833333333333333
0.1745149836997666,0.0593044973614099,0.47816345014887723,0.9
0.9852234985595792,0.09020323161104746,0.3451082030185513,0.55
0.9254308052910643,0.1075905962107245,0.3204156446223597,0.6833333333333333
0.3492933880040232,0.12668141744761005,0.26834938958540183,0.6833333333333333
0.8565347215813408,0.059969303120003994,0.4667223318490962,0.8333333333333334
0.448703398299819,0.0630882921576955,0.4835135852769001,0.7666666666666667
0.05829750805847167,0.046338476154172345,0.5027409014497531,0.9166666666666666
0.4473739040843504,0.07171920171901043,0.5156693498427146,0.9666666666666667
0.16108000153255253,0.0762036197994083,0.3125677948521883,0.5333333333333333
0.7826846850220797,0.09126616405394064,0.1437169025162413,0.5
0.0655942691315653,0.07429326012217413,0.4930106932202796,0.7833333333333333
0.5196362177505632,0.05049554400881829,0.3197610280744539,0.6
0.9578019521438691,0.11313899054145547,0.35203719894233504,0.7166666666666667
0.1618849079976964,0.12257781169432562,0.5423727920248425,0.8833333333333333
0.25847588990458426,0.06315752786581,0.2216637015901037,0.55
0.34808383412559707,0.07996198594821965,0.3629231421622595,0.7666666666666667
0.19542818489568958,0.050706002748111795,0.33942751596774473,0.75
0.9952564933889033,0.02158776260398839,0.5500058106585043,0.8666666666666667
0.2728322291986376,0.06677344553429032,0.12265999116447841,0.4
0.7490590059811755,0.061355357722526364,0.42283400110822483,0.9333333333333333
0.5571250487455355,0.057107176020972275,0.5531159938493783,0.8
0.020644510264298033,0.09649313846688175,0.31664041341808635,0.5
0.4843680776427908,0.06477586350544962,0.35103890046336256,0.7
0.43431085047441575,0.15885130310619044,0.41396137645135,0.7666666666666667
0.7548267656067793,0.021822841913016935,0.5424662088988452,0.8833333333333333
0.907623980275884,0.08455141136927644,0.5011748860105891,0.7833333333333333
0.03634513094620573,0.02754726303479826,0.5935592893070806,0.9833333333333333
0.24906411295605302,0.045486673962596695,0.49321535206210243,0.8
0.7729799036517985,0.08774307579397278,0.39920345822628744,0.65
0.5914349360652995,0.11105665358992012,0.10624059177155366,0.5833333333333334
0.6131707008243327,0.10855452374601621,0.4035585483716971,0.8333333333333334
0.023524822157731107,0.0482757668065363,0.45026540389344,0.8166666666666667
0.7149385179607555,0.049197051039510976,0.5198763639566709,0.9833333333333333
0.5209294653746599,0.04381147746995983,0.4936031057060471,0.85
0.7040593210282621,0.04802874112343734,0.4657396865418647,0.9
0.11595839797166385,0.08080227340868132,0.46313894817770396,0.6
0.12326377950079637,0.08947804450334747,0.24360847458639548,0.5666666666666667
0.9964067556074165,0.09898340772756213,0.2693384057480124,0.6
0.2289791657487663,0.08833020973475196,0.4283165497706269,0.6666666666666666
0.8323216467510302,0.09816884091689745,0.4247819517523311,0.7166666666666667
0.9863864370096936,0.057671823132701916,0.415660478161801,0.6833333333333333
0.18665858521500178,0.10179223294648126,0.3422932236259596,0.7833333333333333
0.1931569057936119,0.06569155405144612,0.39104055004867994,0.8833333333333333
0.17710949061483194,0.09093003356394778,0.552798923140333,0.9
0.33141824818703924,0.060369812316491155,0.5464249587663651,0.9333333333333333
0.8583887457631136,0.08902887965455522,0.2921591348676052,0.5166666666666667
0.7101233093413273,0.07651552927355663,0.41143419157459354,0.8
0.4124361482333271,0.0861859676937475,0.32171685175234294,0.6666666666666666
0.38553271237259024,0.06961038192622364,0.3752067871707208,0.5833333333333334
0.8778351586375412,0.052512480171776864,0.48837393133466145,0.8333333333333334
0.5454802035142015,0.05860920444799082,0.5153029921888143,0.7333333333333333
0.24020570639403727,0.0874543083847238,0.28111797084212237,0.6333333333333333
0.20164364323986328,0.08000073356824622,0.4056729753647344,0.8333333333333334
0.6531104506398384,0.15848537685853262,0.33645446384858085,0.6666666666666666
0.09933582882808156,0.09641068690066561,0.3747784993605061,0.8
0.6663097770812831,0.07327510384323693,0.2181447550404615,0.6666666666666666
0.5734987995785785,0.03845775670221822,0.5983138097241046,0.8166666666666667
0.26049637165740924,0.08715836346259308,0.40597738940437383,0.8
0.2469676229878749,0.0702528749813594,0.23187073944606362,0.7
0.7361322024707478,0.03851411541962277,0.5173406732409896,0.8833333333333333
0.8208184768751852,0.08216423964913519,0.21988699156102964,0.7666666666666667
0.7974280552313313,0.03217729247184041,0.49376198988039005,0.9166666666666666
0.3964542587529011,0.030468699923896902,0.5604477622441587,0.95
0.3567923266297238,0.048400558684477346,0.4496440540951609,0.9333333333333333
0.30104334721598036,0.020864188348358504,0.6118806337778842,0.9666666666666667
0.8765733360805913,0.07866995164685914,0.4893955299749519,0.6833333333333333
