id,polarization_0,polarization_1,polarization_2,polarization_3,polarization_4,polarization_5,polarization_6,polarization_7,polarization_8,polarization_9,polarization_10,polarization_11,polarization_12,polarization_13,polarization_14,polarization_15,polarization_16,polarization_17,polarization_18,polarization_19,polarization_20,polarization_21,polarization_22,polarization_23,polarization_24,polarization_25,polarization_26,polarization_27,polarization_28,polarization_29,polarization_30,polarization_31,polarization_32,polarization_33,polarization_34,polarization_35,polarization_36,polarization_37,polarization_38,polarization_39,polarization_40,polarization_41,polarization_42,polarization_43,polarization_44,polarization_45,polarization_46,polarization_47,polarization_48,polarization_49,polarization_50,polarization_51,polarization_52,polarization_53,polarization_54,polarization_55,polarization_56,polarization_57,polarization_58,polarization_59
0.7832152945157262,0.04033098651149253,0.02638116576555523,0.03551700761568713,0.040626581799319716,0.04154415011569158,0.052814250850400084,0.05565181793988057,0.057181594067135064,0.052601915529912766,0.055612291676948505,0.0524542049162905,0.07272848400891392,0.07260927011433047,0.06551442614421876,0.061324642073878013,0.06129159141019505,0.0627757438088166,0.06611233874565178,0.06353309921710573,0.06330810202950411,0.06185267016288429,0.06299535571512133,0.06152747930663101,0.06537366341329255,0.0635220751636922,0.061214650984980544,0.06314375946480126,0.06533966697755415,0.06632085173811103,0.06577542805587965,0.06338592777581185,0.06477658476066425,0.06140532436550089,0.06268385086502858,0.06223735376811513,0.06496262643905713,0.06095175669642734,0.06453314486847311,0.06646831421832249,0.061364170509433234,0.06423960475522804,0.06263161553480139,0.06330960540783934,0.065743067758444,0.059752504604047754,0.05896280790136237,0.06383978596450945,0.063712913670311,0.06407242857440035,0.06560573267893885,0.06499017542048752,0.06424800044513826,0.06247231529607315,0.06517885093840028,0.06318398229329168,0.06359670475324891,0.0648648397571642,0.0636703575850365,0.06393456774251315,0.06474961754927509
0.14014698936117054,0.05302262303715585,0.02546035190758656,0.026986961390611623,0.03187889918613153,0.02767348700451702,0.030812260485791935,0.03009309482001911,0.03142545533938201,0.03505376755735062,0.0340021594303837,0.03395209857768014,0.03076192636866351,0.03310906458985302,0.03268503637408676,0.03352299878893866,0.03267508249329038,0.03288037643020345,0.03516419675632552,0.03369631044272246,0.03344365915955082,0.03429833577243188,0.030636601018876827,0.03159420383928228,0.03133484193295885,0.03413233504328829,0.03288073413680924,0.029044720130949365,0.032971962682975,0.03186967522920223,0.02327681506789473,0.021426056468479303,0.020912045490203937,0.020640068972509532,0.023007784088910712,0.02144222044568583,0.021026594194913102,0.021222946564941263,0.021538124156336998,0.02136162900171333,0.021109250843826963,0.021156337724537393,0.021916680493745146,0.02111010174397534,0.020813690136232632,0.02103846935659349,0.021061202427051753,0.021048208680787613,0.021631285758993462,0.020894243727866187,0.021036164320109237,0.021632768315414018,0.021186817129351197,0.02134922585881779,0.02128425770350949,0.02099688920038064,0.021609603408524997,0.020914152810774952,0.022177791608930308,0.02125047705438545,0.02131401386634331
0.00761381833876007,0.056238508555315175,0.039955261206138466,0.04802206110391575,0.05119323897069929,0.04100072967578574,0.03631525802742375,0.029891594458782374,0.02922530059531112,0.029664884088053387,0.0304868576886638,0.03359085885529596,0.03541784563250178,0.034672604112743886,0.03418190235749537,0.031116592685539693,0.03221817668457327,0.03133569296348158,0.035068296469196195,0.03337435543472893,0.03369434691630898,0.03327199254804174,0.03159787408507414,0.03260253338122033,0.03347582533303831,0.03406848477361969,0.030904300958938556,0.0323768773543541,0.03320096848951603,0.0317401909863455,0.030378280142580795,0.03144641278099638,0.030282766100460396,0.03065476242809925,0.029638924547805815,0.02876830098864456,0.029212602143929397,0.02904810478025249,0.02942450022445673,0.02970953415484626,0.030280677130516357,0.0296698367325774,0.029581268246285104,0.029456450353661515,0.03047616141623906,0.030145002602741736,0.030162459563985885,0.0298660594143989,0.03279921396697895,0.029851825806025415,0.02948035900581289,0.02986588284242783,0.031183586967908863,0.02928986121598485,0.030287301377921665,0.02958184020579993,0.03150188784279712,0.03272160367366346,0.03063471515137798,0.032144751095237824,0.03257860204216135
0.12605120831456307,0.04839571989293948,0.029267679494073672,0.02674841072510693,0.025434873546217623,0.027365635536210613,0.02671205176486003,0.02666930376873758,0.02586993994252763,0.025148435883551912,0.02480468929785553,0.025318197216988976,0.027271708930579706,0.027954819642561485,0.028094054451235945,0.028224691018890045,0.028134299448046962,0.02841664894457987,0.028559012878176863,0.028221976184473495,0.027667625444110156,0.027831328281020876,0.027707137081199453,0.027451656405843263,0.02811997653069226,0.027688543084106603,0.027556793275560577,0.027692326198132534,0.027394277953742212,0.02770971247504676,0.027769654232478926,0.028002199903751714,0.028070225936588377,0.02852249227609546,0.027744046516749773,0.02823971294521392,0.027946701908301716,0.02827146221062559,0.028321140897758147,0.028251026881403792,0.027959705662749457,0.027485374246159072,0.027592879571810308,0.028150741304422158,0.027701772480196812,0.027785941214935054,0.027639355359260417,0.027894776869960593,0.027903152858890088,0.02810965728161414,0.02821311301788322,0.02830436614104514,0.028436693402825966,0.027926288313197746,0.028524292465232214,0.028274670644730143,0.028271047099759666,0.028379463872642983,0.02820738095305102,0.027989940108119456,0.027847469282250268
0.2692147978391638,0.056976738549019114,0.03663227014333284,0.03811829123606306,0.03113954182265429,0.03004095990968613,0.03411656475225283,0.029236947879044878,0.04175745769879704,0.03160780100678471,0.02911019900738336,0.029281239795340638,0.0296994591076229,0.0378995319681343,0.03283268596461822,0.040638004150511886,0.03750844534861049,0.03344648235847713,0.028691652273475154,0.027487813874490563,0.029520122378914333,0.026026768844119353,0.028935386681103036,0.035668455804674495,0.035865143739724756,0.03077306732642363,0.0323613928824465,0.028802092785440783,0.029556685948705794,0.02775170169457524,0.02875772222879296,0.023863872182057422,0.027548061558002022,0.027798728583845796,0.03479224208709151,0.025618542718597963,0.028181988959939473,0.024813315760711534,0.024386813508725323,0.02429888556568822,0.024273348330823334,0.024028387534166522,0.024025635181843873,0.026428101401849043,0.025063106305319747,0.024125038481527954,0.02443445575741254,0.026414631264766713,0.025114736256744187,0.025012521342139403,0.025265611302899053,0.024959046647948197,0.025056420577323834,0.02399993417735468,0.024419143437777784,0.024193030257109678,0.02373831120786168,0.02345063810003834,0.02375437664233657,0.024090812947734786,0.024543743478964025
0.9560418899209533,0.06288173222586392,0.04752352202452871,0.05070205880369093,0.04369208953744747,0.04535281468664634,0.05032442352765854,0.04876824919582184,0.044782416859468537,0.044814733751219936,0.04274954340533781,0.04328398826212501,0.03803605973445028,0.03741861348864559,0.03787508173129317,0.03543830253351085,0.03574845283263504,0.038914361824531146,0.0360932069438272,0.03175965571644675,0.0336435097439401,0.03388426933280402,0.03437280417526334,0.034889317977927506,0.03626487027071739,0.0354691498040522,0.034581356881572566,0.03456890846189602,0.03500398626675604,0.03504456886360763,0.036360179351541476,0.035828757597924026,0.035900139331520024,0.035515219372601096,0.035899314297520565,0.03562241056329643,0.03566434715043404,0.035198103516729425,0.03509767312709583,0.035991932059745026,0.03637781195441569,0.03660151074930814,0.035960291477210936,0.03628025076763157,0.03576154563145301,0.03561781384848981,0.03610384976294738,0.03589780821624951,0.036498241597471004,0.03603382367749715,0.03546733864801144,0.03502026712005643,0.03516853206515554,0.03548443735810389,0.035200786122869226,0.03474709857634526,0.03561584571320339,0.03494165204567515,0.03518154809594427,0.03556164986467588,0.03587150193076615
0.22054053416938946,0.057706358304410635,0.037729060843223444,0.04306584141357943,0.04695913857936203,0.03657303483240718,0.02990840658606185,0.031129025729342914,0.031186482840992708,0.025928792685211227,0.02579414982829362,0.02679474080605823,0.026588702941378176,0.02656086640896831,0.026238670419267307,0.02602182025628937,0.026463402504513223,0.026108082617898636,0.026060126466020888,0.02669850362231013,0.026708517557020955,0.026657685255762866,0.026448562641000654,0.0263703208894815,0.026022814074994797,0.02729009362518887,0.026362142682933534,0.026709202687639568,0.026041079125466174,0.026463306945210718,0.026537106139071738,0.026705284197200346,0.02711353339670971,0.026674277856352457,0.026485699249696168,0.027152912214349005,0.02655641717978314,0.026634135585224483,0.026203047475232364,0.02641283000867301,0.026307302840690782,0.025835369658255634,0.026077015991286107,0.026319160583469857,0.02624128095249668,0.02638178737991813,0.026569042425020208,0.02637424162926065,0.027242821358709063,0.025885261920573926,0.0265139794634454,0.026138399450683653,0.02646817109393852,0.026541791657608792,0.027027512710165416,0.02620871323042419,0.026363864290674992,0.026253800515476287,0.026454700546136304,0.027238885343356042,0.027411077493902786
0.5532869151850638,0.05575778405026486,0.03021190949860613,0.03326783639953172,0.03597738375979853,0.034026854323530274,0.03404180604839368,0.0386182453847895,0.045942669436898044,0.04323635258565162,0.04557077944482945,0.048600285959229925,0.04719039097221507,0.05019605403701162,0.06111128276427012,0.05788506711812076,0.05868962933639569,0.05769409621184208,0.05293135643570633,0.04682324318582195,0.048589985517541776,0.05060108273784714,0.05127863521605372,0.05188206416886191,0.05423600038265034,0.05073673716323472,0.05045025992590688,0.05484225879039692,0.051283416974857825,0.05665631650671911,0.05618677210581321,0.055595040139377966,0.0548749403480564,0.0517599058820818,0.055149124930191945,0.05550170009542063,0.051229558265791925,0.04790613826708424,0.05101128297735633,0.04952632981649865,0.054230471515052024,0.050682075548168774,0.04977418274451039,0.05438042833633158,0.04988566118043665,0.04917097635602129,0.05491436267821782,0.05878237405938468,0.06067160912735898,0.062074186692077066,0.054777256645977754,0.05745526331527974,0.05341276532528836,0.05257584320378408,0.057087964896681595,0.05484029834225334,0.05483430634222517,0.05398769353881675,0.051957294316282356,0.05724100309248605,0.06012410227570713
0.3362902388926261,0.05251054969236971,0.055771583894046316,0.061743574455934334,0.061373482415773825,0.06077124601939377,0.06205076496653634,0.0620558707510296,0.063870113536359,0.06353241661381448,0.06335295052820424,0.06490171128258308,0.06374037018737426,0.06407512491671412,0.0643096312024036,0.06369809850623971,0.06388448578564246,0.0639081927388245,0.06319518784134531,0.06244963143280571,0.06325927704117683,0.06338026022684788,0.06279713626150381,0.06319803123658946,0.06347228375166682,0.06377466433553769,0.06291353003029956,0.06467143212518958,0.06915624707281531,0.06813148370351205,0.06767436785288529,0.06872184698343675,0.06746755924896111,0.06885914473446282,0.0678551231412282,0.06808926919477479,0.06908808260398351,0.06767260547306923,0.06810260746053122,0.06862953530878131,0.06769088973111814,0.06880855955532938,0.0688098508702049,0.06712310591686484,0.06777141714831404,0.0691375100127655,0.06911565880266055,0.0692515782356762,0.06848137593693776,0.0688636530144272,0.06776196777745344,0.06870657660908219,0.06810532551994496,0.0683777876555122,0.06810158825875011,0.06893925715222504,0.06890281694847886,0.0683158048320981,0.06838891250672326,0.06919135777780039,0.06700319518143348
0.8227174917035247,0.051627622961333365,0.06699005589270546,0.066402734319926,0.06893352197043624,0.07284926467620044,0.0666470888702468,0.06508459912131917,0.06538072830594888,0.06604040889455946,0.06882385181262865,0.0690184691933188,0.06968306066425246,0.06931892070795169,0.0690041756841467,0.06771596685686491,0.06797275001303446,0.0676059399873545,0.06975676262121289,0.07236258524930439,0.07285159985738832,0.07633503236480729,0.08722248243538867,0.10447942313781285,0.11360562289439959,0.11053780720748622,0.11127895046039347,0.11015475551160445,0.110506372995428,0.10918550732144891,0.10757113590849829,0.1042264517478809,0.10744137022323313,0.10521099546475943,0.10284778400483283,0.10604107143631746,0.1090731246586405,0.11056039461342458,0.10668427921546901,0.10460239066914805,0.10378020864728364,0.10360821449022352,0.10715527162820442,0.11337337222972811,0.11364034623875709,0.11052604179249105,0.10726184386993133,0.09447050605446698,0.09438223043578062,0.08178521452969491,0.08320578140373341,0.08833451456968416,0.0960875061044877,0.09692923748454224,0.09762178449246865,0.07886944793572004,0.09310590389648818,0.09545209741921509,0.09599524831874759,0.09631048455890696,0.10027303020127637
