id,polarization,mean_intention,num_adopters
0.7832152945157262,0.06474961754927509,-0.23761950137051585,0.03333333333333333
0.14014698936117054,0.02131401386634331,-0.27323458141708806,0.0
0.00761381833876007,0.03257860204216135,-0.21305291823165842,0.0
0.12605120831456307,0.027847469282250268,-0.22596553849739207,0.0
0.2692147978391638,0.024543743478964025,-0.27819975365020494,0.016666666666666666
0.9560418899209533,0.03587150193076615,-0.2542041471132471,0.05
0.22054053416938946,0.027411077493902786,-0.33251261291540696,0.0
0.5532869151850638,0.06012410227570713,-0.10095712348930783,0.016666666666666666
0.3362902388926261,0.06700319518143348,-0.20126932221951768,0.0
0.8227174917035247,0.10027303020127637,-0.085430354244773,0.11666666666666667
0.29584648204811237,0.08092812560359246,-0.16477983906524954,0.03333333333333333
0.0847120398986071,0.045770338137757695,-0.2600485712857686,0.016666666666666666
0.9297127623352549,0.03599820781111492,-0.23022842536990196,0.0
0.1297334119978205,0.08364824230025164,-0.06906220530040545,0.18333333333333332
0.30545812632052294,0.04288248386846883,-0.24146362834838025,0.0
0.5764254129599026,0.03442868134942878,-0.1870187682832572,0.0
0.5028362048443183,0.07715706325906209,-0.2188273190789545,0.016666666666666666
0.5501782763055927,0.055032824691867516,-0.28719158040962883,0.0
0.9822323998840703,0.06809101474639112,-0.23186281030777128,0.0
0.8616014841354899,0.05302548762674565,-0.2757068220929895,0.0
0.9589694568394223,0.04522612219299961,-0.20036572326456453,0.03333333333333333
0.06779332336873745,0.03336271340225789,-0.1906497738522982,0.016666666666666666
0.6534436368060808,0.06636439209663089,-0.19379507447674374,0.0
0.5993953219218016,0.03037567183776185,-0.2324977399502023,0.0
0.9277315822869957,0.05909657694509448,-0.19155505068529194,0.0
0.16608111942798764,0.06424205003995619,-0.24180870096689883,0.0
0.030278113697424835,0.0791812375612653,-0.20901143091039096,0.0
0.09165854972369547,0.07012536665694437,0.03196676945036256,0.1
0.12529881769994022,0.027721018969200994,-0.31420016118588395,0.0
0.7571275547011938,0.02892046385439087,-0.38383173422461225,0.0
0.02668924996687405,0.06371474303982567,-0.26421326486613433,0.0
0.006463162783249099,0.0859189338860255,-0.17088447853571484,0.016666666666666666
0.5216702904062869,0.039425638478542684,-0.21175371101720047,0.0
0.6377875419998731,0.1175150364173841,0.2228384897617148,0.55
0.742376932231075,0.033511271497204016,-0.27385586687435265,0.0
0.15348713316252383,0.02609635010624375,-0.30832229740939243,0.016666666666666666
0.1311889290982271,0.022893000820642558,-0.1831773537728512,0.0
0.4089974813489964,0.04147360829796325,-0.15056586012003034,0.0
0.9187087268243359,0.03265215418906632,-0.2861376329835312,0.0
0.1341481340994931,0.031780031511301224,-0.2369673223679297,0.0
0.21972676394777635,0.05246525740885942,-0.19396089416713638,0.13333333333333333
0.9353077020919535,0.06358907009972976,-0.11135107744074411,0.1
0.8810065369058224,0.07532701595018457,-0.22430888811421063,0.016666666666666666
0.8473161732481366,0.05961864695109823,-0.20231605925602406,0.0
0.541747320333404,0.02165770309798877,-0.21396182483340098,0.0
0.5325003585701864,0.06352827473103934,-0.18188011622492609,0.0
0.17944909397946707,0.03834111100561976,-0.1534788611674174,0.016666666666666666
0.7894004297126304,0.03398270925574808,-0.28339995340046503,0.03333333333333333
0.10726002470981488,0.03367754878365441,-0.3598917782307181,0.0
0.21941101134531082,0.034429281062089416,-0.3324624533715336,0.0
0.07765620313722643,0.12236143215466715,0.044589283500471394,0.3
0.2798342756555894,0.10463446460566049,0.10325304124456326,0.35
0.2822997385119659,0.02578245916694286,-0.28262054981293666,0.0
0.8487975128260852,0.050199930727219365,-0.2488521755019257,0.016666666666666666
0.04668966144939102,0.03461486991152457,-0.15835227802584298,0.0
0.8386615686306305,0.07342962159306299,-0.24513109967508956,0.016666666666666666
0.3802839159500575,0.06464355600868013,-0.15159806877796642,0.15
0.021999971374762062,0.06500533229023744,-0.19452261228505835,0.0
0.24544281236962884,0.023665582187945965,-0.24463530156776242,0.0
0.6435923622882568,0.06003865732171061,-0.2164745705783943,0.0
0.814449181976494,0.05994279912830219,-0.21013050295141597,0.0
0.9823680817296104,0.05476011363225375,-0.31480089412566803,0.016666666666666666
0.08744492279333849,0.006622674169234682,-0.3058052493131524,0.0
0.6744726245252459,0.08034675179197406,-0.16102943533285152,0.08333333333333333
0.495077135535805,0.03562254724493745,-0.22433478407674412,0.0
0.5383445647508872,0.06699868049687645,-0.28779865250227366,0.0
0.46716367907764167,0.05248392488424223,-0.274469439909675,0.0
0.5786166382346245,0.04230133489886126,-0.1390666063706621,0.0
0.2721700198499445,0.08905551626164758,-0.1143282105640179,0.05
0.8196981182486264,0.07347671057632436,-0.050873741538253074,0.11666666666666667
0.5922803860401384,0.03433341730697428,-0.24860818451988892,0.0
0.496945389139698,0.10546015534538344,-0.14777733604741947,0.1
0.8926799622919502,0.0740174103838733,-0.20897496115295047,0.0
0.947530233490895,0.050871012075537424,-0.2198291630688261,0.0
0.9907287824357914,0.06522101983327028,-0.29106629683811647,0.016666666666666666
0.6830207177831281,0.045921178144793975,-0.22814810582071346,0.0
0.9058206997629078,0.0480907779301295,-0.17498750354973858,0.0
0.010156177664093269,0.04367611015319482,-0.2462551590311905,0.0
0.6671570285316925,0.07748313825034511,-0.28164941072993877,0.0
0.2684411398049128,0.03344461865674306,-0.22394671715162548,0.0
0.8742082355394998,0.12067290792520717,-0.08768738251103023,0.15
0.971966311116271,0.0634967463887273,-0.14239381699695777,0.1
0.102375672594469,0.11958039160518165,-0.16555063539224035,0.13333333333333333
0.8039337724331828,0.07008197302929739,-0.20429070115021777,0.016666666666666666
0.6218480239403568,0.09514561104273214,-0.026755833569658584,0.25
0.9615073795045479,0.07660917587694216,-0.1912040930800708,0.016666666666666666
0.9473945836276113,0.02127558401468112,-0.2483532196935199,0.0
0.849963017786542,0.05678460397973187,-0.28861531364990217,0.0
0.5817087769736252,0.027077003658865454,-0.07849607354639129,0.06666666666666667
